Quantify Compound Summary Report 

Printed Thu Feb 04 10:38:59 2021

Compound 1:  13C-caffeine

	#	Name	Sample Text	RT	Area	1Area
111	111	TQS3_210122_111	20200701_S_1_12-LC	6.99	11600450	8386143
112	112	TQS3_210122_112	20200812_S_1_12-LC	6.99	1972321	641792
113	113	TQS3_210122_113	20200820_C_A-LC	6.99	8711	3433
114	114	TQS3_210122_114	20200820_C_B-LC	6.98	194682	62784
115	115	TQS3_210122_115	20200820_C_C-LC	6.97	18284	6307
116	116	TQS3_210122_116	Blank	6.98	1409	590
117	117	TQS3_210122_117	Std 3.125 ng/ml matrix	6.98	446370	144437
118	118	TQS3_210122_118	Blank	6.99	680	157
119	119	TQS3_210122_119	20200820_C_D-LC	6.98	138917	44077
120	120	TQS3_210122_120	20200820_C_E-LC	6.97	2449	973
121	121	TQS3_210122_121	20200820_C_Ft-LC	6.98	606	128
122	122	TQS3_210122_122	20200831_S_1_12-LC	6.97	139869	44275
123	123	TQS3_210122_123	20200928_S_1_12-LC	6.97	48244	15960
124	124	TQS3_210122_124	Blank	6.97	746	202
125	125	TQS3_210122_125	Std 3.125 ng/ml matrix	6.97	433138	140426
126	126	TQS3_210122_126	Std 3.125 ng/ml Solvent	6.97	502133	160700
127	127	TQS3_210122_127	Blank	6.98	622	298
128	128	TQS3_210122_128	20190315_W_1-LC	6.98	214	45
129	129	TQS3_210122_129	20190510_W_1_9-LC	6.96	133	
130	130	TQS3_210122_130	20190606_W_1_2-LC	6.99	105	
131	131	TQS3_210122_131	20190615_W_1_9-LC	6.98	229	16
132	132	TQS3_210122_132	20200627_W_1_5-LC	6.97	13337	4806
133	133	TQS3_210122_133	Blank	6.97	534	162
134	134	TQS3_210122_134	Std 3.125 ng/ml matrix	6.97	436963	141941
135	135	TQS3_210122_135	Std 3.125 ng/ml Solvent	6.97	491204	162328
136	136	TQS3_210122_136	Blank	6.97	1054	229
137	137	TQS3_210122_137	BLANK - IS	6.97	327	46
138	138	TQS3_210122_138	BLANK + IS + std MIX	6.97	1614718	535686
139	139	TQS3_210122_139	QC-1-standard	6.97	1720076	550254
140	140	TQS3_210122_140	QC-2	6.97	1697596	547186
141	141	TQS3_210122_141	QC-3	6.97	1549285	506807
142	142	TQS3_210122_142	Blank	6.98	1715	643
143	143	TQS3_210122_143	Std 3.125 ng/ml matrix	6.97	456462	146895
144	144	TQS3_210122_144	Blank	6.97	1091	331
145	145	TQS3_210122_145	Std 0 ng/mL	6.99	323	180
146	146	TQS3_210122_146	Std 1.25 ng/mL	6.98	198489	63077
147	147	TQS3_210122_147	Std 3.125 ng/mL	6.97	534365	172682
148	148	TQS3_210122_148	Std 6.25 ng/mL	6.97	1096627	355210
149	149	TQS3_210122_149	Std 12.5 ng/mL	6.97	1813926	598982
150	150	TQS3_210122_150	Std 50 ng/mL	6.97	7409279	2648162
151	151	TQS3_210122_151	Blank	6.98	4632	1292
152	152	TQS3_210122_152	Std 3.125 ng/ml matrix	6.98	470721	154439
153	153	TQS3_210122_153	Blank	6.98	1331	423
154	154	TQS3_210122_154	Blank	6.98	1053	193

Compound 36:  Prothioconazole, desthio-2

	#	Name	Sample Text	RT	Area	1 Area
1	1	TQS3_210122_001	Blank	6.98	54	664
2	2	TQS3_210122_002	Std 0 ng/mL	6.99	123	193
3	3	TQS3_210122_003	Std 1.25 ng/mL	7.03	118155	76190
4	4	TQS3_210122_004	Std 3.125 ng/mL	7.04	296674	186034
5	5	TQS3_210122_005	Std 6.25 ng/mL	7.03	570169	367375
6	6	TQS3_210122_006	Std 12.5 ng/mL	7.03	1031877	662715
7	7	TQS3_210122_007	Std 50 ng/mL	7.03	4288990	2775312
8	8	TQS3_210122_008	Blank	7.03	1284	1166
9	9	TQS3_210122_009	Std 3.125 ng/ml matrix	7.04	303548	197746
10	10	TQS3_210122_010	Blank	7.06	1207	723
11	11	TQS3_210122_011	BLANK - IS	6.97	163	142
12	12	TQS3_210122_012	BLANK + IS + std MIX	7.04	1041487	682651
13	13	TQS3_210122_013	QC-1-standard	7.03	1010404	645563
14	14	TQS3_210122_014	QC-2	7.04	950057	610492
15	15	TQS3_210122_015	QC-3	7.04	927138	603484
16	16	TQS3_210122_016	Blank	6.98	82	197
17	17	TQS3_210122_017	Std 3.125 ng/ml matrix	7.04	297257	193327
18	18	TQS3_210122_018	Blank	7.03	677	934
19	19	TQS3_210122_019	20190415_C_A-LC	7.04	9815	5164
20	20	TQS3_210122_020	20190415_C_B-LC	7.03	3642	2319
21	21	TQS3_210122_021	20190415_C_C-LC	7.02	21389	13579
22	22	TQS3_210122_022	20190415_C_D-LC	7.02	29311	18740
23	23	TQS3_210122_023	20190415_C_E-LC	7.03	3901	1967
24	24	TQS3_210122_024	20190415_C_F-LC	7.02	5728	4300
25	25	TQS3_210122_025	20190510_S_1_9-LC	7.02	76200	50216
26	26	TQS3_210122_026	20190511_C_G-LC	7.02	13157	8884
27	27	TQS3_210122_027	20190511_C_H-LC	7.01	10575	7207
28	28	TQS3_210122_028	20190511_C_I-LC	7.02	9658	6640
29	29	TQS3_210122_029	Blank	7.03	909	705
30	30	TQS3_210122_030	Std 3.125 ng/ml matrix	7.02	292865	193661
31	31	TQS3_210122_031	Blank	7.03	798	554
32	32	TQS3_210122_032	20190511_C_J-LC	7.04	14790	10124
33	33	TQS3_210122_033	20190511_C_K-LC	7.04	9187	5757
34	34	TQS3_210122_034	20190511_C_L-LC	7.03	23179	14811
35	35	TQS3_210122_035	20190511_C_M-LC	7.03	19191	12630
36	36	TQS3_210122_036	20190511_C_N-LC	7.03	29196	18610
37	37	TQS3_210122_037	20190511_C_O-LC	7.04	23945	13719
38	38	TQS3_210122_038	20190528_C_A-LC	7.04	25648	17114
39	39	TQS3_210122_039	20190528_C_B-LC	7.05	33360	21390
40	40	TQS3_210122_040	20190528_C_C-LC	7.05	17878	11642
41	41	TQS3_210122_041	20190528_C_D-LC	7.04	15290	9348
42	42	TQS3_210122_042	Blank	7.03	139	371
43	43	TQS3_210122_043	Std 3.125 ng/ml matrix	7.04	272700	176811
44	44	TQS3_210122_044	Blank	7.01	111	392
45	45	TQS3_210122_045	20190528_C_E-LC	7.03	25295	15172
46	46	TQS3_210122_046	20190528_C_F-LC	7.03	12351	7960
47	47	TQS3_210122_047	20190528_C_G-LC	7.03	18154	12834
48	48	TQS3_210122_048	20190528_C_H-LC	7.04	62376	41572
49	49	TQS3_210122_049	20190615_S_1_9-LC	7.03	289755	187614
50	50	TQS3_210122_050	20190819_C_I-LC	7.04	21404	11861
51	51	TQS3_210122_051	20190819_C_J-LC	7.03	64007	43857
52	52	TQS3_210122_052	20190819_C_K-LC	7.03	38524	25652
53	53	TQS3_210122_053	20190819_C_L-LC	7.03	37726	24580
54	54	TQS3_210122_054	20190819_C_M-LC	7.03	54426	35655
55	55	TQS3_210122_055	Blank	6.99	174	337
56	56	TQS3_210122_056	Std 3.125 ng/ml matrix	7.04	277212	183968
57	57	TQS3_210122_057	Blank	7.05	781	524
58	58	TQS3_210122_058	20190819_C_N-LC	7.04	125079	80878
59	59	TQS3_210122_059	20190819_C_O-LC	7.03	33213	20915
60	60	TQS3_210122_060	20190819_C_P-LC	7.02	26489	17147
61	61	TQS3_210122_061	20190819_C_Q-LC	7.03	38865	25349
62	62	TQS3_210122_062	20200304_C_A-LC	7.02	249	257
63	63	TQS3_210122_063	20200304_C_B-LC	7.02	243	497
64	64	TQS3_210122_064	20200304_C_C-LC	7.02	5663	3617
65	65	TQS3_210122_065	20200304_C_D-LC	7.04	4420	2468
66	66	TQS3_210122_066	20200304_C_Eg-LC	7.02	639	395
67	67	TQS3_210122_067	20200304_C_Et-LC	7.02	9575	6418
68	68	TQS3_210122_068	Blank	7.02	228	331
69	69	TQS3_210122_069	Std 3.125 ng/ml matrix	7.03	287053	181301
70	70	TQS3_210122_070	Blank	6.98	76	478
71	71	TQS3_210122_071	Std 0 ng/mL	7.02	187	79
72	72	TQS3_210122_072	Std 1.25 ng/mL	7.02	103640	66306
73	73	TQS3_210122_073	Std 3.125 ng/mL	7.02	272955	176516
74	74	TQS3_210122_074	Std 6.25 ng/mL	7.03	541080	347244
75	75	TQS3_210122_075	Std 12.5 ng/mL	7.02	958399	617269
76	76	TQS3_210122_076	Std 50 ng/mL	7.02	4167134	2697323
77	77	TQS3_210122_077	Blank	7.01	2020	1342
78	78	TQS3_210122_078	Std 3.125 ng/ml matrix	7.02	280887	179572
79	79	TQS3_210122_079	Blank	7.00	218	518
80	80	TQS3_210122_080	20200304_C_Fg-LC	7.02	1030	1190
81	81	TQS3_210122_081	20200304_C_Ft-LC	7.02	10379	7164
82	82	TQS3_210122_082	20200304_C_G-LC	7.02	22433	14858
83	83	TQS3_210122_083	20200304_C_Hg-LC	7.01	986	845
84	84	TQS3_210122_084	20200304_C_Ht-LC	7.02	12023	7698
85	85	TQS3_210122_085	20200304_C_Ig-LC	7.04	365	187
86	86	TQS3_210122_086	20200304_C_It-LC	7.03	23799	13850
87	87	TQS3_210122_087	20200304_C_Jg-LC	7.04	362	476
88	88	TQS3_210122_088	20200304_C_Jt-LC	7.04	3186	2564
89	89	TQS3_210122_089	20200304_C_Kg-LC	7.04	547	468
90	90	TQS3_210122_090	Blank	7.04	826	664
91	91	TQS3_210122_091	Std 3.125 ng/ml matrix	7.04	280303	180740
92	92	TQS3_210122_092	Blank	7.04	661	249
93	93	TQS3_210122_093	20200304_C_Kt-LC	7.03	33340	22891
94	94	TQS3_210122_094	20200304_C_L-LC	7.03	10641	7158
95	95	TQS3_210122_095	20200304_C_M-LC	7.03	9040	6322
96	96	TQS3_210122_096	20200304_C_N-LC	7.03	7273	5487
97	97	TQS3_210122_097	20200304_C_O-LC	7.02	6547	5007
98	98	TQS3_210122_098	20200304_C_P-LC	7.02	8745	5700
99	99	TQS3_210122_099	20200304_C_Q-LC	7.03	9319	6547
100	100	TQS3_210122_100	20200304_C_R-LC	7.03	6529	4415
101	101	TQS3_210122_101	20200304_C_S-LC	7.04	12728	8922
102	102	TQS3_210122_102	20200304_C_T-LC	7.04	14384	9295
103	103	TQS3_210122_103	Blank	7.02	112	284
104	104	TQS3_210122_104	Std 3.125 ng/ml matrix	7.04	273907	176292
105	105	TQS3_210122_105	Blank	7.04	845	134
106	106	TQS3_210122_106	20200304_C_U-LC	7.03	15611	9040
107	107	TQS3_210122_107	20200304_C_V-LC	7.04	14706	8876
108	108	TQS3_210122_108	20200304_C_W-LC	7.03	9129	6138
109	109	TQS3_210122_109	20200304_C_X-LC	7.04	9811	6338
110	110	TQS3_210122_110	20200627_S_1_5-LC	7.04	89946	56873
111	111	TQS3_210122_111	20200701_S_1_12-LC	7.04	58574	40193
112	112	TQS3_210122_112	20200812_S_1_12-LC	7.04	54240	37378
113	113	TQS3_210122_113	20200820_C_A-LC	7.04	13477	9266
114	114	TQS3_210122_114	20200820_C_B-LC	7.03	16561	10757
115	115	TQS3_210122_115	20200820_C_C-LC	7.02	15383	10698
116	116	TQS3_210122_116	Blank	7.01	242	124
117	117	TQS3_210122_117	Std 3.125 ng/ml matrix	7.03	279778	180965
118	118	TQS3_210122_118	Blank	7.01	258	590
119	119	TQS3_210122_119	20200820_C_D-LC	7.02	16424	10802
120	120	TQS3_210122_120	20200820_C_E-LC	7.03	9652	7185
121	121	TQS3_210122_121	20200820_C_Ft-LC	7.02	27447	15357
122	122	TQS3_210122_122	20200831_S_1_12-LC	7.02	36807	24031
123	123	TQS3_210122_123	20200928_S_1_12-LC	7.03	47380	29939
124	124	TQS3_210122_124	Blank	7.02	383	506
125	125	TQS3_210122_125	Std 3.125 ng/ml matrix	7.02	277879	177868
126	126	TQS3_210122_126	Std 3.125 ng/ml Solvent	7.02	270034	170291
127	127	TQS3_210122_127	Blank	7.00	280	505
128	128	TQS3_210122_128	20190315_W_1-LC	7.01	420	351
129	129	TQS3_210122_129	20190510_W_1_9-LC	7.01	1325	861
130	130	TQS3_210122_130	20190606_W_1_2-LC	7.02	12543	7909
131	131	TQS3_210122_131	20190615_W_1_9-LC	7.01	20092	11806
132	132	TQS3_210122_132	20200627_W_1_5-LC	7.03	2746	1757
133	133	TQS3_210122_133	Blank	7.00	173	650
134	134	TQS3_210122_134	Std 3.125 ng/ml matrix	7.02	276759	177282
135	135	TQS3_210122_135	Std 3.125 ng/ml Solvent	7.02	262748	167731
136	136	TQS3_210122_136	Blank	7.03	852	491
137	137	TQS3_210122_137	BLANK - IS	7.03	382	429
138	138	TQS3_210122_138	BLANK + IS + std MIX	7.02	954438	611130
139	139	TQS3_210122_139	QC-1-standard	7.02	973312	613918
140	140	TQS3_210122_140	QC-2	7.02	940101	600701
141	141	TQS3_210122_141	QC-3	7.02	884242	567810
142	142	TQS3_210122_142	Blank	7.03	1507	1044
143	143	TQS3_210122_143	Std 3.125 ng/ml matrix	7.02	287181	186127
144	144	TQS3_210122_144	Blank	7.02	569	915
145	145	TQS3_210122_145	Std 0 ng/mL	7.01	454	1206
146	146	TQS3_210122_146	Std 1.25 ng/mL	7.03	98280	75479
147	147	TQS3_210122_147	Std 3.125 ng/mL	7.02	273768	179295
148	148	TQS3_210122_148	Std 6.25 ng/mL	7.02	606196	394984
149	149	TQS3_210122_149	Std 12.5 ng/mL	7.02	979279	634018
150	150	TQS3_210122_150	Std 50 ng/mL	7.02	4553868	2931201
151	151	TQS3_210122_151	Blank	7.03	2802	1640
152	152	TQS3_210122_152	Std 3.125 ng/ml matrix	7.03	308151	193596
153	153	TQS3_210122_153	Blank	7.04	1235	401
154	154	TQS3_210122_154	Blank	7.03	981	897

Compound 37:  Tebuconazole

	#	Name	Sample Text	RT	Area	1 Area
1	1	TQS3_210122_001	Blank	7.35	167	152
2	2	TQS3_210122_002	Std 0 ng/mL	7.34	186	63
3	3	TQS3_210122_003	Std 1.25 ng/mL	7.35	162119	59304
4	4	TQS3_210122_004	Std 3.125 ng/mL	7.35	469741	168086
5	5	TQS3_210122_005	Std 6.25 ng/mL	7.34	841077	304154
6	6	TQS3_210122_006	Std 12.5 ng/mL	7.35	1468596	523707
7	7	TQS3_210122_007	Std 50 ng/mL	7.35	6342209	2253326
8	8	TQS3_210122_008	Blank	7.34	1576	524
9	9	TQS3_210122_009	Std 3.125 ng/ml matrix	7.35	415015	152550
10	10	TQS3_210122_010	Blank	7.35	1172	360
11	11	TQS3_210122_011	BLANK - IS	7.34	1356	179
12	12	TQS3_210122_012	BLANK + IS + std MIX	7.35	1489020	533923
13	13	TQS3_210122_013	QC-1-standard	7.35	1452422	504965
14	14	TQS3_210122_014	QC-2	7.36	1455449	503566
15	15	TQS3_210122_015	QC-3	7.35	1432252	506719
16	16	TQS3_210122_016	Blank	7.35	1405	310
17	17	TQS3_210122_017	Std 3.125 ng/ml matrix	7.35	395339	143405
18	18	TQS3_210122_018	Blank	7.36	1023	404
19	19	TQS3_210122_019	20190415_C_A-LC	7.35	17836	5787
20	20	TQS3_210122_020	20190415_C_B-LC	7.34	19459	7058
21	21	TQS3_210122_021	20190415_C_C-LC	7.33	7191	3173
22	22	TQS3_210122_022	20190415_C_D-LC	7.35	12315	3528
23	23	TQS3_210122_023	20190415_C_E-LC	7.34	1167	446
24	24	TQS3_210122_024	20190415_C_F-LC	7.34	9039	3783
25	25	TQS3_210122_025	20190510_S_1_9-LC	7.34	28079	9276
26	26	TQS3_210122_026	20190511_C_G-LC	7.33	14634	5292
27	27	TQS3_210122_027	20190511_C_H-LC	7.34	579439	210033
28	28	TQS3_210122_028	20190511_C_I-LC	7.33	14961	5612
29	29	TQS3_210122_029	Blank	7.33	911	223
30	30	TQS3_210122_030	Std 3.125 ng/ml matrix	7.33	383539	140741
31	31	TQS3_210122_031	Blank	7.33	522	139
32	32	TQS3_210122_032	20190511_C_J-LC	7.35	724777	263240
33	33	TQS3_210122_033	20190511_C_K-LC	7.35	11600	4574
34	34	TQS3_210122_034	20190511_C_L-LC	7.35	29499	10585
35	35	TQS3_210122_035	20190511_C_M-LC	7.35	9017	3031
36	36	TQS3_210122_036	20190511_C_N-LC	7.35	9784	3755
37	37	TQS3_210122_037	20190511_C_O-LC	7.35	10197	3404
38	38	TQS3_210122_038	20190528_C_A-LC	7.34	6818	2363
39	39	TQS3_210122_039	20190528_C_B-LC	7.36	8231	3534
40	40	TQS3_210122_040	20190528_C_C-LC	7.37	4487	1438
41	41	TQS3_210122_041	20190528_C_D-LC	7.36	476968	172561
42	42	TQS3_210122_042	Blank	7.35	448	234
43	43	TQS3_210122_043	Std 3.125 ng/ml matrix	7.36	344822	129933
44	44	TQS3_210122_044	Blank	7.36	660	199
45	45	TQS3_210122_045	20190528_C_E-LC	7.35	37868	13145
46	46	TQS3_210122_046	20190528_C_F-LC	7.36	2898	1261
47	47	TQS3_210122_047	20190528_C_G-LC	7.35	20635	7853
48	48	TQS3_210122_048	20190528_C_H-LC	7.35	13054	4994
49	49	TQS3_210122_049	20190615_S_1_9-LC	7.35	22302	7823
50	50	TQS3_210122_050	20190819_C_I-LC	7.35	6069	1658
51	51	TQS3_210122_051	20190819_C_J-LC	7.35	17905	6960
52	52	TQS3_210122_052	20190819_C_K-LC	7.36	10477	3221
53	53	TQS3_210122_053	20190819_C_L-LC	7.35	91183	32129
54	54	TQS3_210122_054	20190819_C_M-LC	7.36	25918	8973
55	55	TQS3_210122_055	Blank	7.35	604	308
56	56	TQS3_210122_056	Std 3.125 ng/ml matrix	7.35	350131	133554
57	57	TQS3_210122_057	Blank	7.34	335	207
58	58	TQS3_210122_058	20190819_C_N-LC	7.35	25322	9327
59	59	TQS3_210122_059	20190819_C_O-LC	7.35	51337	18236
60	60	TQS3_210122_060	20190819_C_P-LC	7.34	6252	2131
61	61	TQS3_210122_061	20190819_C_Q-LC	7.34	10309	3547
62	62	TQS3_210122_062	20200304_C_A-LC	7.33	166	132
63	63	TQS3_210122_063	20200304_C_B-LC	7.35	1098	257
64	64	TQS3_210122_064	20200304_C_C-LC	7.35	10248	3658
65	65	TQS3_210122_065	20200304_C_D-LC	7.34	7690	3290
66	66	TQS3_210122_066	20200304_C_Eg-LC	7.34	874	270
67	67	TQS3_210122_067	20200304_C_Et-LC	7.33	18544	6791
68	68	TQS3_210122_068	Blank	7.36	611	224
69	69	TQS3_210122_069	Std 3.125 ng/ml matrix	7.34	365297	132869
70	70	TQS3_210122_070	Blank	7.33	376	252
71	71	TQS3_210122_071	Std 0 ng/mL	7.34	100	83
72	72	TQS3_210122_072	Std 1.25 ng/mL	7.34	149688	55648
73	73	TQS3_210122_073	Std 3.125 ng/mL	7.33	398535	149877
74	74	TQS3_210122_074	Std 6.25 ng/mL	7.34	796260	296783
75	75	TQS3_210122_075	Std 12.5 ng/mL	7.34	1373063	510647
76	76	TQS3_210122_076	Std 50 ng/mL	7.33	6229748	2315054
77	77	TQS3_210122_077	Blank	7.34	2475	1299
78	78	TQS3_210122_078	Std 3.125 ng/ml matrix	7.34	362822	136642
79	79	TQS3_210122_079	Blank	7.33	1166	251
80	80	TQS3_210122_080	20200304_C_Fg-LC	7.32	1618	789
81	81	TQS3_210122_081	20200304_C_Ft-LC	7.33	40881	14406
82	82	TQS3_210122_082	20200304_C_G-LC	7.32	4194	1919
83	83	TQS3_210122_083	20200304_C_Hg-LC	7.36	498	567
84	84	TQS3_210122_084	20200304_C_Ht-LC	7.33	10454	3579
85	85	TQS3_210122_085	20200304_C_Ig-LC	7.35	838	195
86	86	TQS3_210122_086	20200304_C_It-LC	7.36	20532	7092
87	87	TQS3_210122_087	20200304_C_Jg-LC	7.36	827	297
88	88	TQS3_210122_088	20200304_C_Jt-LC	7.35	4920	1672
89	89	TQS3_210122_089	20200304_C_Kg-LC	7.34	1435	980
90	90	TQS3_210122_090	Blank	7.36	637	438
91	91	TQS3_210122_091	Std 3.125 ng/ml matrix	7.35	350232	134319
92	92	TQS3_210122_092	Blank	7.35	863	174
93	93	TQS3_210122_093	20200304_C_Kt-LC	7.35	13046	4844
94	94	TQS3_210122_094	20200304_C_L-LC	7.36	2112	1192
95	95	TQS3_210122_095	20200304_C_M-LC	7.34	992	800
96	96	TQS3_210122_096	20200304_C_N-LC	7.35	2189	864
97	97	TQS3_210122_097	20200304_C_O-LC	7.33	2332	1160
98	98	TQS3_210122_098	20200304_C_P-LC	7.32	1834	412
99	99	TQS3_210122_099	20200304_C_Q-LC	7.34	2232	414
100	100	TQS3_210122_100	20200304_C_R-LC	7.37	1962	848
101	101	TQS3_210122_101	20200304_C_S-LC	7.37	5004	2375
102	102	TQS3_210122_102	20200304_C_T-LC	7.36	3424	1264
103	103	TQS3_210122_103	Blank	7.36	648	262
104	104	TQS3_210122_104	Std 3.125 ng/ml matrix	7.35	339575	129010
105	105	TQS3_210122_105	Blank	7.35	605	155
106	106	TQS3_210122_106	20200304_C_U-LC	7.35	16386	5765
107	107	TQS3_210122_107	20200304_C_V-LC	7.35	11299	4565
108	108	TQS3_210122_108	20200304_C_W-LC	7.35	10670	4167
109	109	TQS3_210122_109	20200304_C_X-LC	7.35	8567	3043
110	110	TQS3_210122_110	20200627_S_1_5-LC	7.35	90363	33035
111	111	TQS3_210122_111	20200701_S_1_12-LC	7.35	70252	26587
112	112	TQS3_210122_112	20200812_S_1_12-LC	7.35	71498	24071
113	113	TQS3_210122_113	20200820_C_A-LC	7.34	13135	4687
114	114	TQS3_210122_114	20200820_C_B-LC	7.34	25407	9161
115	115	TQS3_210122_115	20200820_C_C-LC	7.34	14016	5585
116	116	TQS3_210122_116	Blank	7.35	253	367
117	117	TQS3_210122_117	Std 3.125 ng/ml matrix	7.34	346819	128977
118	118	TQS3_210122_118	Blank	7.35	828	464
119	119	TQS3_210122_119	20200820_C_D-LC	7.34	21023	7794
120	120	TQS3_210122_120	20200820_C_E-LC	7.34	4221	1384
121	121	TQS3_210122_121	20200820_C_Ft-LC	7.34	27050	9491
122	122	TQS3_210122_122	20200831_S_1_12-LC	7.34	43622	16103
123	123	TQS3_210122_123	20200928_S_1_12-LC	7.35	37341	13351
124	124	TQS3_210122_124	Blank	7.34	514	295
125	125	TQS3_210122_125	Std 3.125 ng/ml matrix	7.34	345104	131265
126	126	TQS3_210122_126	Std 3.125 ng/ml Solvent	7.33	386766	151638
127	127	TQS3_210122_127	Blank	7.34	881	179
128	128	TQS3_210122_128	20190315_W_1-LC	7.33	348	176
129	129	TQS3_210122_129	20190510_W_1_9-LC	7.35	540	242
130	130	TQS3_210122_130	20190606_W_1_2-LC	7.36	431	449
131	131	TQS3_210122_131	20190615_W_1_9-LC	7.35	859	510
132	132	TQS3_210122_132	20200627_W_1_5-LC	7.34	1266	259
133	133	TQS3_210122_133	Blank	7.32	618	399
134	134	TQS3_210122_134	Std 3.125 ng/ml matrix	7.34	373441	129178
135	135	TQS3_210122_135	Std 3.125 ng/ml Solvent	7.34	376166	149678
136	136	TQS3_210122_136	Blank	7.33	622	479
137	137	TQS3_210122_137	BLANK - IS	7.33	1010	274
138	138	TQS3_210122_138	BLANK + IS + std MIX	7.33	1368298	519290
139	139	TQS3_210122_139	QC-1-standard	7.33	1424716	511642
140	140	TQS3_210122_140	QC-2	7.33	1435991	514570
141	141	TQS3_210122_141	QC-3	7.34	1276240	462659
142	142	TQS3_210122_142	Blank	7.33	1244	603
143	143	TQS3_210122_143	Std 3.125 ng/ml matrix	7.34	354281	132421
144	144	TQS3_210122_144	Blank	7.34	907	188
145	145	TQS3_210122_145	Std 0 ng/mL	7.35	492	454
146	146	TQS3_210122_146	Std 1.25 ng/mL	7.34	155653	60213
147	147	TQS3_210122_147	Std 3.125 ng/mL	7.34	446684	169688
148	148	TQS3_210122_148	Std 6.25 ng/mL	7.33	855871	322952
149	149	TQS3_210122_149	Std 12.5 ng/mL	7.34	1504966	571319
150	150	TQS3_210122_150	Std 50 ng/mL	7.34	6607190	2554598
151	151	TQS3_210122_151	Blank	7.34	3067	1319
152	152	TQS3_210122_152	Std 3.125 ng/ml matrix	7.34	394933	149747
153	153	TQS3_210122_153	Blank	7.34	1252	237
154	154	TQS3_210122_154	Blank	7.36	920	132

Compound 38:  Mesosulfuron-methyl

	#	Name	Sample Text	RT	Area	1 Area
1	1	TQS3_210122_001	Blank	6.56	111	148
2	2	TQS3_210122_002	Std 0 ng/mL	6.49	78	157
3	3	TQS3_210122_003	Std 1.25 ng/mL	6.52	454	222
4	4	TQS3_210122_004	Std 3.125 ng/mL	6.49	306	433
5	5	TQS3_210122_005	Std 6.25 ng/mL	6.53	1173	935
6	6	TQS3_210122_006	Std 12.5 ng/mL	6.54	2857	2555
7	7	TQS3_210122_007	Std 50 ng/mL	6.53	20566	19955
8	8	TQS3_210122_008	Blank	6.49	116	298
9	9	TQS3_210122_009	Std 3.125 ng/ml matrix	6.50	269	216
10	10	TQS3_210122_010	Blank	6.53	90	424
11	11	TQS3_210122_011	BLANK - IS			316
12	12	TQS3_210122_012	BLANK + IS + std MIX	6.54	2624	2803
13	13	TQS3_210122_013	QC-1-standard	6.53	3093	2872
14	14	TQS3_210122_014	QC-2	6.51	3371	2701
15	15	TQS3_210122_015	QC-3	6.52	2529	2894
16	16	TQS3_210122_016	Blank	6.47	382	127
17	17	TQS3_210122_017	Std 3.125 ng/ml matrix	6.53	181	359
18	18	TQS3_210122_018	Blank	6.42	297	64
19	19	TQS3_210122_019	20190415_C_A-LC	6.47	82	85
20	20	TQS3_210122_020	20190415_C_B-LC	6.40	46	138
21	21	TQS3_210122_021	20190415_C_C-LC	6.52	100	346
22	22	TQS3_210122_022	20190415_C_D-LC	6.43	107	65
23	23	TQS3_210122_023	20190415_C_E-LC	6.50	240	378
24	24	TQS3_210122_024	20190415_C_F-LC	6.52	517	171
25	25	TQS3_210122_025	20190510_S_1_9-LC	6.44	6376	5753
26	26	TQS3_210122_026	20190511_C_G-LC	6.53	150	568
27	27	TQS3_210122_027	20190511_C_H-LC	6.49	55	229
28	28	TQS3_210122_028	20190511_C_I-LC	6.55	3058	2319
29	29	TQS3_210122_029	Blank	6.55	171	83
30	30	TQS3_210122_030	Std 3.125 ng/ml matrix	6.57	610	534
31	31	TQS3_210122_031	Blank	6.44	100	489
32	32	TQS3_210122_032	20190511_C_J-LC	6.58	238	90
33	33	TQS3_210122_033	20190511_C_K-LC	6.53	14878	15525
34	34	TQS3_210122_034	20190511_C_L-LC	6.53	28778	27955
35	35	TQS3_210122_035	20190511_C_M-LC	6.54	1427	1646
36	36	TQS3_210122_036	20190511_C_N-LC	6.55	72	285
37	37	TQS3_210122_037	20190511_C_O-LC	6.51	671	430
38	38	TQS3_210122_038	20190528_C_A-LC	6.50	99	504
39	39	TQS3_210122_039	20190528_C_B-LC	6.47	165	336
40	40	TQS3_210122_040	20190528_C_C-LC	6.54	784	1135
41	41	TQS3_210122_041	20190528_C_D-LC	6.45	263	75
42	42	TQS3_210122_042	Blank	6.57	29	40
43	43	TQS3_210122_043	Std 3.125 ng/ml matrix	6.52	157	411
44	44	TQS3_210122_044	Blank	6.42	211	140
45	45	TQS3_210122_045	20190528_C_E-LC	6.53	9283	9807
46	46	TQS3_210122_046	20190528_C_F-LC	6.51	40	89
47	47	TQS3_210122_047	20190528_C_G-LC			94
48	48	TQS3_210122_048	20190528_C_H-LC	6.52	7982	7526
49	49	TQS3_210122_049	20190615_S_1_9-LC	6.54	7392	7149
50	50	TQS3_210122_050	20190819_C_I-LC	6.50	147	50
51	51	TQS3_210122_051	20190819_C_J-LC	6.53	4423	4560
52	52	TQS3_210122_052	20190819_C_K-LC	6.56	1603	1383
53	53	TQS3_210122_053	20190819_C_L-LC	6.53	10768	10600
54	54	TQS3_210122_054	20190819_C_M-LC	6.54	7328	6439
55	55	TQS3_210122_055	Blank	6.50	125	183
56	56	TQS3_210122_056	Std 3.125 ng/ml matrix	6.44	101	117
